"timestamp","lifetime","adc"
64822.0,1456.250,233
64850.0,81.250,13
64861.0,1700.000,272
64924.0,1031.250,165
64930.0,918.750,147
64956.0,256.250,41
64956.0,4837.500,774
64972.0,2587.500,414
64993.0,7962.500,1274
65005.0,13687.500,2190
65010.0,543.750,87
65091.0,775.000,124
65092.0,4612.500,738
65112.0,781.250,125
65127.0,312.500,50
65157.0,3862.500,618
65180.0,22218.750,3555
65202.0,21600.000,3456
65223.0,4200.000,672
65349.0,3150.000,504
65364.0,1381.250,221
65375.0,3237.500,518
65379.0,562.500,90
65430.0,6406.250,1025
65444.0,1656.250,265
65551.0,6337.500,1014
65575.0,1881.250,301
65600.0,81.250,13
65660.0,712.500,114
65771.0,681.250,109
65787.0,812.500,130
65792.0,368.750,59
65809.0,187.500,30
65847.0,2406.250,385
65868.0,2406.250,385
65870.0,118.750,19
65873.0,493.750,79
65882.0,12425.000,1988
65901.0,12093.750,1935
65934.0,2187.500,350
65945.0,6900.000,1104
65949.0,968.750,155
65962.0,431.250,69
66002.0,1787.500,286
66040.0,2556.250,409
66048.0,5943.750,951
66128.0,5393.750,863
66154.0,131.250,21
66181.0,5737.500,918
66188.0,4843.750,775
66196.0,581.250,93
66214.0,6481.250,1037
66218.0,881.250,141
66282.0,137.500,22
66295.0,193.750,31
66297.0,1200.000,192
66302.0,1156.250,185
66367.0,10337.500,1654
66384.0,1043.750,167
66421.0,1581.250,253
66453.0,1275.000,204
66475.0,825.000,132
66522.0,7312.500,1170
66587.0,581.250,93
66600.0,500.000,80
66655.0,1718.750,275
66687.0,812.500,130
66688.0,6106.250,977
66782.0,21531.250,3445
66783.0,1612.500,258
66793.0,2843.750,455
66799.0,393.750,63
66809.0,1443.750,231
66841.0,5156.250,825
66843.0,3712.500,594
66858.0,337.500,54
66898.0,337.500,54
66915.0,1656.250,265
67006.0,18018.750,2883
67032.0,6868.750,1099
67054.0,6600.000,1056
67122.0,5443.750,871
67137.0,11862.500,1898
67142.0,3950.000,632
67145.0,2656.250,425
67172.0,937.500,150
67235.0,93.750,15
67247.0,12887.500,2062
67292.0,1075.000,172
67340.0,1737.500,278
67351.0,593.750,95
67375.0,1406.250,225
67423.0,2125.000,340
67443.0,281.250,45
67465.0,3062.500,490
67511.0,912.500,146
67575.0,3593.750,575
67655.0,3243.750,519
67660.0,2387.500,382
67680.0,868.750,139
67686.0,2643.750,423
67718.0,16893.750,2703
67781.0,4043.750,647
67812.0,700.000,112
67822.0,2256.250,361
67842.0,13862.500,2218
67874.0,5918.750,947
67903.0,381.250,61
67916.0,187.500,30
67927.0,1287.500,206
67974.0,2462.500,394
68030.0,1300.000,208
68047.0,16593.750,2655
68087.0,987.500,158
68088.0,1968.750,315
68119.0,17993.750,2879
68124.0,2887.500,462
68125.0,8281.250,1325
68138.0,25237.500,4038
68185.0,2187.500,350
68200.0,3062.500,490
68294.0,937.500,150
68388.0,1000.000,160
68396.0,6618.750,1059
68404.0,3137.500,502
68415.0,637.500,102
68419.0,537.500,86
68426.0,7893.750,1263
68427.0,1356.250,217
68437.0,25437.500,4070
68443.0,4187.500,670
68553.0,1625.000,260
68631.0,706.250,113
68635.0,243.750,39
68641.0,22175.000,3548
68717.0,137.500,22
68729.0,1706.250,273
68736.0,6962.500,1114
68737.0,2212.500,354
68741.0,6156.250,985
68751.0,6125.000,980
68763.0,1700.000,272
68779.0,2093.750,335
68779.0,1643.750,263
68781.0,2181.250,349
68787.0,3237.500,518
68816.0,2687.500,430
68882.0,1231.250,197
69007.0,2562.500,410
69086.0,925.000,148
69106.0,1531.250,245
69109.0,375.000,60
69120.0,3956.250,633
69129.0,1950.000,312
69133.0,25243.750,4039
69169.0,625.000,100
69193.0,1025.000,164
69198.0,1781.250,285
69293.0,11525.000,1844
69331.0,918.750,147
69351.0,5725.000,916
69375.0,1331.250,213
69380.0,24675.000,3948
69389.0,212.500,34
69419.0,1125.000,180
69529.0,531.250,85
69592.0,3112.500,498
69609.0,3068.750,491
69643.0,1387.500,222
69660.0,843.750,135
69686.0,1287.500,206
69703.0,6331.250,1013
69714.0,2537.500,406
69741.0,1393.750,223
69749.0,225.000,36
69769.0,337.500,54
69777.0,337.500,54
69786.0,1862.500,298
69789.0,1243.750,199
69825.0,1431.250,229
69828.0,518.750,83
69875.0,175.000,28
69909.0,1518.750,243
69911.0,2356.250,377
69923.0,2212.500,354
69959.0,24531.250,3925
69971.0,706.250,113
69995.0,22037.500,3526
70004.0,893.750,143
70068.0,12931.250,2069
70102.0,22956.250,3673
70109.0,818.750,131
70192.0,1256.250,201
70197.0,1812.500,290
70204.0,2168.750,347
70222.0,10581.250,1693
70272.0,11468.750,1835
70302.0,2106.250,337
70342.0,393.750,63
70358.0,24556.250,3929
70430.0,1668.750,267
70434.0,356.250,57
70463.0,10581.250,1693
70465.0,825.000,132
70480.0,850.000,136
70534.0,1850.000,296
70556.0,2837.500,454
70559.0,2075.000,332
70576.0,1818.750,291
70610.0,3206.250,513
70663.0,4543.750,727
70685.0,4706.250,753
70700.0,2287.500,366
70728.0,243.750,39
70735.0,337.500,54
70747.0,506.250,81
70815.0,23831.250,3813
70816.0,6943.750,1111
70866.0,16087.500,2574
70867.0,10131.250,1621
70871.0,262.500,42
70977.0,712.500,114
71025.0,212.500,34
71088.0,9125.000,1460
71132.0,1193.750,191
71135.0,387.500,62
71159.0,14200.000,2272
71169.0,1362.500,218
71219.0,1912.500,306
71235.0,12468.750,1995
71245.0,843.750,135
71310.0,4106.250,657
71367.0,6693.750,1071
71406.0,1262.500,202
71433.0,3325.000,532
71493.0,7143.750,1143
71619.0,4212.500,674
71736.0,3675.000,588
71771.0,1331.250,213
71771.0,18443.750,2951
71779.0,4187.500,670
71810.0,262.500,42
71884.0,1750.000,280
71903.0,3481.250,557
71918.0,225.000,36
71931.0,437.500,70
71940.0,2043.750,327
71979.0,1993.750,319
72028.0,19312.500,3090
72068.0,23125.000,3700
72143.0,2243.750,359
72202.0,581.250,93
72253.0,668.750,107
72273.0,1456.250,233
72289.0,1600.000,256
72372.0,806.250,129
72407.0,143.750,23
72415.0,3568.750,571
72435.0,7087.500,1134
72436.0,2850.000,456
72438.0,5987.500,958
72454.0,1756.250,281
72476.0,718.750,115
72489.0,7556.250,1209
72570.0,2512.500,402
72593.0,387.500,62
72614.0,3843.750,615
72617.0,843.750,135
72631.0,2043.750,327
72631.0,6931.250,1109
72640.0,6906.250,1105
72653.0,681.250,109
72655.0,787.500,126
72696.0,3418.750,547
72701.0,781.250,125
72811.0,4256.250,681
72828.0,4637.500,742
72884.0,918.750,147
72887.0,2012.500,322
72932.0,2343.750,375
72957.0,6493.750,1039
72984.0,2950.000,472
73006.0,2337.500,374
73039.0,581.250,93
73063.0,3100.000,496
73080.0,1900.000,304
73147.0,1056.250,169
73193.0,2587.500,414
73215.0,800.000,128
73218.0,206.250,33
73221.0,25375.000,4060
73259.0,1493.750,239
73260.0,1606.250,257
73265.0,15312.500,2450
73317.0,19275.000,3084
73337.0,462.500,74
73338.0,1468.750,235
73339.0,8012.500,1282
73347.0,1262.500,202
73355.0,931.250,149
73411.0,481.250,77
73420.0,3287.500,526
73445.0,10056.250,1609
73491.0,968.750,155
73597.0,5912.500,946
73618.0,4787.500,766
73622.0,750.000,120
73628.0,24931.250,3989
73664.0,10887.500,1742
73689.0,893.750,143
73705.0,112.500,18
73719.0,5493.750,879
73725.0,162.500,26
73834.0,475.000,76
73959.0,2500.000,400
73969.0,2368.750,379
74019.0,18881.250,3021
74023.0,9681.250,1549
74034.0,87.500,14
74075.0,850.000,136
74225.0,4187.500,670
74237.0,9000.000,1440
74266.0,4000.000,640
74271.0,2068.750,331
74279.0,18993.750,3039
74292.0,4556.250,729
74321.0,475.000,76
74322.0,1881.250,301
74326.0,1575.000,252
74330.0,2806.250,449
74335.0,2887.500,462
74348.0,262.500,42
74361.0,775.000,124
74361.0,3825.000,612
74363.0,4218.750,675
74365.0,512.500,82
74393.0,81.250,13
74414.0,2118.750,339
74432.0,118.750,19
74576.0,1218.750,195
74605.0,3200.000,512
74656.0,1743.750,279
74698.0,568.750,91
74707.0,2931.250,469
74735.0,15350.000,2456
74745.0,1456.250,233
74753.0,2700.000,432
74760.0,6987.500,1118
74812.0,787.500,126
74878.0,2656.250,425
74935.0,2893.750,463
74964.0,3925.000,628
74968.0,2743.750,439
74977.0,1512.500,242
75006.0,2200.000,352
75086.0,3475.000,556
75087.0,7143.750,1143
75107.0,3312.500,530
75115.0,3893.750,623
75151.0,25518.750,4083
75214.0,11312.500,1810
75272.0,1737.500,278
75285.0,681.250,109
75323.0,3656.250,585
75337.0,312.500,50
75338.0,2856.250,457
75363.0,2406.250,385
75382.0,24893.750,3983
75383.0,4493.750,719
75438.0,4081.250,653
75480.0,4568.750,731
75511.0,1556.250,249
75524.0,587.500,94
75536.0,3506.250,561
75605.0,1062.500,170
75606.0,250.000,40
75616.0,481.250,77
75648.0,2731.250,437
75663.0,1618.750,259
75710.0,125.000,20
75714.0,1006.250,161
75737.0,2375.000,380
75773.0,23437.500,3750
75853.0,650.000,104
75857.0,12143.750,1943
75878.0,2181.250,349
75907.0,481.250,77
75916.0,6356.250,1017
75934.0,868.750,139
75976.0,2850.000,456
75978.0,17300.000,2768
76007.0,250.000,40
76016.0,15756.250,2521
76032.0,1156.250,185
76044.0,23218.750,3715
76045.0,1437.500,230
76049.0,3137.500,502
76062.0,187.500,30
76104.0,20512.500,3282
76104.0,650.000,104
76110.0,5643.750,903
76141.0,1393.750,223
76149.0,6000.000,960
76164.0,5812.500,930
76182.0,331.250,53
76231.0,2643.750,423
76275.0,1843.750,295
76286.0,525.000,84
76305.0,5006.250,801
76329.0,525.000,84
76379.0,9837.500,1574
76410.0,3806.250,609
76427.0,2287.500,366
76433.0,24137.500,3862
76448.0,11275.000,1804
76482.0,2031.250,325
76497.0,24018.750,3843
76501.0,3812.500,610
76552.0,1981.250,317
76552.0,2093.750,335
76581.0,1131.250,181
76606.0,2000.000,320
76639.0,368.750,59
76647.0,606.250,97
76650.0,868.750,139
76657.0,1287.500,206
76667.0,518.750,83
76686.0,968.750,155
76710.0,2268.750,363
76754.0,187.500,30
76761.0,343.750,55
76778.0,10643.750,1703
76834.0,5731.250,917
76951.0,2662.500,426
76971.0,4112.500,658
76976.0,831.250,133
77005.0,1543.750,247
77012.0,2168.750,347
77034.0,13650.000,2184
77133.0,1318.750,211
77174.0,187.500,30
77196.0,1706.250,273
77196.0,4481.250,717
77282.0,968.750,155
77316.0,850.000,136
77347.0,21768.750,3483
77353.0,493.750,79
77395.0,618.750,99
77414.0,3318.750,531
77490.0,15931.250,2549
77523.0,350.000,56
77528.0,5843.750,935
77571.0,937.500,150
77668.0,1062.500,170
77684.0,462.500,74
77734.0,3000.000,480
77786.0,6350.000,1016
77793.0,1312.500,210
77864.0,1300.000,208
77865.0,20687.500,3310
77866.0,731.250,117
77882.0,1706.250,273
77888.0,2950.000,472
77893.0,1468.750,235
77900.0,1268.750,203
77907.0,306.250,49
77909.0,106.250,17
77974.0,5406.250,865
77982.0,1143.750,183
77994.0,2968.750,475
78046.0,1987.500,318
78207.0,1168.750,187
78232.0,22806.250,3649
78250.0,1468.750,235
78251.0,3012.500,482
78287.0,20637.500,3302
78316.0,3175.000,508
78316.0,2087.500,334
78337.0,9306.250,1489
78343.0,5718.750,915
78350.0,13143.750,2103
78364.0,19312.500,3090
78398.0,3056.250,489
78400.0,16843.750,2695
78455.0,1725.000,276
78495.0,11975.000,1916
78526.0,21406.250,3425
78527.0,4881.250,781
78542.0,11606.250,1857
78609.0,81.250,13
78637.0,10537.500,1686
78644.0,2843.750,455
78674.0,3687.500,590
78702.0,7800.000,1248
78720.0,962.500,154
78733.0,1212.500,194
78738.0,1068.750,171
78742.0,675.000,108
78809.0,1668.750,267
78817.0,318.750,51
78865.0,1156.250,185
78923.0,24693.750,3951
78950.0,1787.500,286
78979.0,531.250,85
78993.0,3875.000,620
78994.0,218.750,35
79037.0,631.250,101
79046.0,643.750,103
79059.0,750.000,120
79092.0,1206.250,193
79140.0,356.250,57
79145.0,681.250,109
79179.0,2925.000,468
79184.0,906.250,145
79201.0,343.750,55
79216.0,393.750,63
79259.0,11656.250,1865
79360.0,7637.500,1222
79371.0,7393.750,1183
79438.0,22525.000,3604
79464.0,1718.750,275
79478.0,618.750,99
79492.0,17081.250,2733
79493.0,7225.000,1156
79515.0,2312.500,370
79545.0,3181.250,509
79592.0,668.750,107
79613.0,381.250,61
79708.0,306.250,49
79729.0,525.000,84
79739.0,112.500,18
79756.0,14612.500,2338
79789.0,868.750,139
79898.0,3237.500,518
79939.0,10350.000,1656
80063.0,412.500,66
80132.0,918.750,147
80149.0,4068.750,651
80155.0,1256.250,201
80207.0,6156.250,985
80223.0,4156.250,665
80232.0,24393.750,3903
80310.0,887.500,142
80320.0,1150.000,184
80320.0,1581.250,253
80373.0,2350.000,376
80382.0,8393.750,1343
80388.0,493.750,79
80406.0,1012.500,162
80473.0,3256.250,521
80480.0,20150.000,3224
80490.0,4981.250,797
80538.0,2062.500,330
80547.0,1468.750,235
80552.0,11812.500,1890
80606.0,1800.000,288
80638.0,23587.500,3774
80644.0,24100.000,3856
80651.0,3412.500,546
80673.0,900.000,144
80679.0,1350.000,216
80685.0,1006.250,161
80715.0,987.500,158
80719.0,837.500,134
80792.0,1275.000,204
80797.0,593.750,95
80801.0,4418.750,707
80921.0,450.000,72
80946.0,7637.500,1222
80969.0,1862.500,298
80975.0,293.750,47
81029.0,1775.000,284
81048.0,125.000,20
81116.0,9468.750,1515
81124.0,1725.000,276
81148.0,1037.500,166
81170.0,9531.250,1525
81190.0,3068.750,491
81202.0,843.750,135
81250.0,993.750,159
81298.0,500.000,80
81300.0,1056.250,169
81318.0,2750.000,440
81335.0,15850.000,2536
81340.0,1156.250,185
81357.0,24050.000,3848
81388.0,1256.250,201
81412.0,975.000,156
81456.0,15987.500,2558
81501.0,12825.000,2052
81510.0,1287.500,206
81543.0,9843.750,1575
81545.0,1637.500,262
81575.0,1637.500,262
81590.0,106.250,17
81610.0,487.500,78
81636.0,475.000,76
81661.0,16443.750,2631
81690.0,2325.000,372
81786.0,562.500,90
81791.0,106.250,17
81811.0,1375.000,220
81811.0,3800.000,608
81838.0,1250.000,200
81856.0,4931.250,789
81868.0,725.000,116
81937.0,1637.500,262
82005.0,2793.750,447
82041.0,18568.750,2971
82072.0,4125.000,660
82075.0,7012.500,1122
82079.0,2968.750,475
82111.0,2375.000,380